"Current (A) Run #31","Voltage (V) Run #31","Electron current (pA) Run #31"
-2.123E-13,45.399,0.212
-2.146E-13,45.418,0.215
-2.098E-13,45.432,0.210
-2.010E-13,45.457,0.201
-2.012E-13,45.497,0.201
-1.949E-13,45.534,0.195
-1.899E-13,45.563,0.190
-1.897E-13,45.574,0.190
-1.857E-13,45.587,0.186
-1.845E-13,45.596,0.184
-1.835E-13,45.620,0.184
-1.840E-13,45.646,0.184
-1.877E-13,45.684,0.188
-1.854E-13,45.724,0.185
-1.856E-13,45.766,0.186
-1.808E-13,45.801,0.181
-1.777E-13,45.832,0.178
-1.809E-13,45.877,0.181
-1.798E-13,45.915,0.180
-1.722E-13,45.936,0.172
-1.755E-13,45.949,0.176
-1.774E-13,45.969,0.177
-1.757E-13,45.987,0.176
-1.759E-13,46.004,0.176
-1.757E-13,46.027,0.176
-1.745E-13,46.060,0.174
-1.682E-13,46.074,0.168
-1.730E-13,46.098,0.173
-1.697E-13,46.133,0.170
-1.677E-13,46.158,0.168
-1.727E-13,46.207,0.173
-1.707E-13,46.242,0.171
-1.742E-13,46.276,0.174
-1.702E-13,46.287,0.170
-1.736E-13,46.300,0.174
-1.694E-13,46.317,0.169
-1.696E-13,46.336,0.170
-1.734E-13,46.389,0.173
-1.664E-13,46.432,0.166
-1.670E-13,46.458,0.167
-1.609E-13,46.497,0.161
-1.589E-13,46.537,0.159
-1.609E-13,46.581,0.161
-1.637E-13,46.621,0.164
-1.646E-13,46.666,0.165
-1.629E-13,46.708,0.163
-1.570E-13,46.736,0.157
-1.616E-13,46.754,0.162
-1.585E-13,46.769,0.158
-1.584E-13,46.769,0.158
-1.564E-13,46.771,0.156
-1.550E-13,46.771,0.155
-1.526E-13,46.772,0.153
-1.498E-13,46.772,0.150
-1.513E-13,46.777,0.151
-1.528E-13,46.772,0.153
-1.542E-13,46.773,0.154
-1.598E-13,46.791,0.160
-1.626E-13,46.839,0.163
-1.614E-13,46.905,0.161
-1.647E-13,46.962,0.165
-1.608E-13,47.010,0.161
-1.603E-13,47.046,0.160
-1.541E-13,47.072,0.154
-1.520E-13,47.132,0.152
-1.486E-13,47.176,0.149
-1.502E-13,47.194,0.150
-1.484E-13,47.223,0.148
-1.479E-13,47.269,0.148
-1.493E-13,47.314,0.149
-1.436E-13,47.348,0.144
-1.380E-13,47.366,0.138
-1.354E-13,47.374,0.135
-1.376E-13,47.374,0.138
-1.350E-13,47.396,0.135
-1.345E-13,47.427,0.134
-1.400E-13,47.449,0.140
-1.400E-13,47.489,0.140
-1.386E-13,47.517,0.139
-1.373E-13,47.563,0.137
-1.357E-13,47.627,0.136
-1.349E-13,47.682,0.135
-1.331E-13,47.725,0.133
-1.313E-13,47.784,0.131
-1.349E-13,47.819,0.135
-1.344E-13,47.827,0.134
-1.300E-13,47.854,0.130
-1.331E-13,47.912,0.133
-1.324E-13,47.941,0.132
-1.314E-13,47.962,0.131
-1.251E-13,47.980,0.125
-1.231E-13,48.010,0.123
-1.229E-13,48.039,0.123
-1.165E-13,48.076,0.116
-1.167E-13,48.089,0.117
-1.132E-13,48.112,0.113
-1.181E-13,48.122,0.118
-1.135E-13,48.145,0.114
-1.124E-13,48.156,0.112
-1.119E-13,48.176,0.112
-1.117E-13,48.182,0.112
-1.092E-13,48.222,0.109
-1.088E-13,48.245,0.109
-1.054E-13,48.257,0.105
-1.124E-13,48.266,0.112
-1.063E-13,48.298,0.106
-1.101E-13,48.304,0.110
-1.040E-13,48.320,0.104
-1.073E-13,48.318,0.107
-1.054E-13,48.337,0.105
-1.064E-13,48.353,0.106
-1.035E-13,48.371,0.104
-1.021E-13,48.408,0.102
-1.023E-13,48.438,0.102
-9.996E-14,48.485,0.100
-1.003E-13,48.520,0.100
-1.026E-13,48.537,0.103
-1.019E-13,48.560,0.102
-1.014E-13,48.579,0.101
-9.581E-14,48.581,0.096
-9.817E-14,48.597,0.098
-1.005E-13,48.618,0.101
-9.617E-14,48.629,0.096
-9.597E-14,48.641,0.096
-9.680E-14,48.652,0.097
-9.564E-14,48.656,0.096
-9.387E-14,48.660,0.094
-9.351E-14,48.668,0.094
-9.552E-14,48.688,0.096
-9.302E-14,48.709,0.093
-9.744E-14,48.725,0.097
-9.684E-14,48.751,0.097
-9.452E-14,48.782,0.095
-9.257E-14,48.811,0.093
-9.363E-14,48.840,0.094
-9.384E-14,48.877,0.094
-8.678E-14,48.897,0.087
-8.645E-14,48.910,0.086
-8.905E-14,48.914,0.089
-8.560E-14,48.931,0.086
-8.822E-14,48.944,0.088
-8.307E-14,48.957,0.083
-8.451E-14,48.968,0.085
-8.751E-14,49.000,0.088
-9.165E-14,49.089,0.092
-8.606E-14,49.145,0.086
-7.986E-14,49.167,0.080
-7.883E-14,49.180,0.079
-7.845E-14,49.179,0.078
-7.455E-14,49.189,0.075
-7.418E-14,49.205,0.074
-7.316E-14,49.223,0.073
-7.136E-14,49.234,0.071
-7.534E-14,49.253,0.075
-7.314E-14,49.264,0.073
-7.820E-14,49.273,0.078
-7.660E-14,49.303,0.077
-8.043E-14,49.344,0.080
-8.124E-14,49.396,0.081
-7.473E-14,49.430,0.075
-7.648E-14,49.445,0.076
-7.864E-14,49.457,0.079
-7.435E-14,49.466,0.074
-7.476E-14,49.470,0.075
-7.271E-14,49.474,0.073
-7.098E-14,49.484,0.071
-7.202E-14,49.516,0.072
-7.164E-14,49.557,0.072
-7.083E-14,49.595,0.071
-7.003E-14,49.615,0.070
-7.208E-14,49.610,0.072
-6.765E-14,49.622,0.068
-6.792E-14,49.625,0.068
-6.453E-14,49.636,0.065
-6.833E-14,49.646,0.068
-6.626E-14,49.673,0.066
-7.224E-14,49.696,0.072
-7.031E-14,49.721,0.070
-6.869E-14,49.744,0.069
-6.914E-14,49.768,0.069
-6.602E-14,49.788,0.066
-6.853E-14,49.808,0.069
-6.735E-14,49.830,0.067
-7.263E-14,49.857,0.073
-6.862E-14,49.893,0.069
-6.948E-14,49.891,0.069
-6.382E-14,49.906,0.064
-6.279E-14,49.905,0.063
-6.415E-14,49.933,0.064
-6.317E-14,49.957,0.063
-5.925E-14,49.995,0.059
-6.423E-14,50.033,0.064
-6.857E-14,50.070,0.069
-6.179E-14,50.092,0.062
-6.311E-14,50.123,0.063
-5.796E-14,50.150,0.058
-5.873E-14,50.179,0.059
-6.241E-14,50.207,0.062
-6.110E-14,50.229,0.061
-6.436E-14,50.259,0.064
-6.501E-14,50.277,0.065
-6.285E-14,50.296,0.063
-6.038E-14,50.307,0.060
-6.044E-14,50.314,0.060
-6.072E-14,50.332,0.061
-5.812E-14,50.359,0.058
-6.411E-14,50.379,0.064
-6.527E-14,50.399,0.065
-6.591E-14,50.442,0.066
-6.533E-14,50.510,0.065
-6.412E-14,50.557,0.064
-6.296E-14,50.583,0.063
-6.586E-14,50.604,0.066
-6.329E-14,50.630,0.063
-6.648E-14,50.654,0.066
-6.288E-14,50.665,0.063
-5.995E-14,50.690,0.060
-6.522E-14,50.711,0.065
-6.306E-14,50.735,0.063
-6.572E-14,50.772,0.066
-6.505E-14,50.809,0.065
-6.326E-14,50.844,0.063
-6.343E-14,50.899,0.063
-6.266E-14,50.953,0.063
-6.630E-14,51.031,0.066
-6.782E-14,51.094,0.068
-6.238E-14,51.146,0.062
-6.836E-14,51.171,0.068
-6.847E-14,51.168,0.068
-6.887E-14,51.182,0.069
-6.949E-14,51.189,0.069
-7.114E-14,51.186,0.071
-6.807E-14,51.190,0.068
-6.598E-14,51.184,0.066
-6.558E-14,51.202,0.066
-6.390E-14,51.260,0.064
-6.196E-14,51.336,0.062
-5.959E-14,51.421,0.060
-5.826E-14,51.504,0.058
-6.117E-14,51.576,0.061
-6.425E-14,51.660,0.064
-6.376E-14,51.749,0.064
-6.731E-14,51.832,0.067
-6.803E-14,51.909,0.068
-7.478E-14,51.966,0.075
-7.870E-14,52.033,0.079
-8.020E-14,52.102,0.080
-8.595E-14,52.186,0.086
-8.882E-14,52.258,0.089
-9.143E-14,52.334,0.091
-9.274E-14,52.419,0.093
-9.469E-14,52.474,0.095
-9.202E-14,52.536,0.092
-1.025E-13,52.588,0.103
-1.028E-13,52.636,0.103
-1.108E-13,52.687,0.111
-1.092E-13,52.736,0.109
-1.118E-13,52.775,0.112
-1.144E-13,52.817,0.114
-1.184E-13,52.863,0.118
-1.180E-13,52.916,0.118
-1.195E-13,52.993,0.119
-1.190E-13,53.034,0.119
-1.219E-13,53.052,0.122
-1.311E-13,53.072,0.131
-1.300E-13,53.098,0.130
-1.301E-13,53.127,0.130
-1.326E-13,53.170,0.133
-1.372E-13,53.214,0.137
-1.424E-13,53.255,0.142
-1.457E-13,53.301,0.146
-1.443E-13,53.351,0.144
-1.449E-13,53.425,0.145
-1.442E-13,53.468,0.144
-1.474E-13,53.502,0.147
-1.488E-13,53.527,0.149
-1.505E-13,53.569,0.151
-1.531E-13,53.609,0.153
-1.576E-13,53.645,0.158
-1.588E-13,53.683,0.159
-1.646E-13,53.730,0.165
-1.630E-13,53.768,0.163
-1.681E-13,53.805,0.168
-1.672E-13,53.850,0.167
-1.749E-13,53.881,0.175
-1.770E-13,53.917,0.177
-1.759E-13,53.948,0.176
-1.819E-13,53.973,0.182
-1.816E-13,54.018,0.182
-1.789E-13,54.061,0.179
-1.883E-13,54.108,0.188
-1.874E-13,54.137,0.187
-1.879E-13,54.158,0.188
-1.887E-13,54.184,0.189
-1.911E-13,54.228,0.191
-1.935E-13,54.244,0.193
-1.931E-13,54.261,0.193
-2.008E-13,54.286,0.201
-2.000E-13,54.313,0.200
-2.013E-13,54.335,0.201
-1.953E-13,54.370,0.195
-1.992E-13,54.419,0.199
-1.998E-13,54.447,0.200
-2.026E-13,54.466,0.203
-2.011E-13,54.474,0.201
-1.991E-13,54.481,0.199
-1.997E-13,54.490,0.200
-2.009E-13,54.508,0.201
-2.011E-13,54.553,0.201
-2.032E-13,54.568,0.203
-2.042E-13,54.595,0.204
-2.065E-13,54.626,0.207
-2.079E-13,54.666,0.208
-2.105E-13,54.702,0.211
-2.090E-13,54.743,0.209
-2.117E-13,54.800,0.212
-2.153E-13,54.873,0.215
-2.151E-13,54.952,0.215
-2.184E-13,55.005,0.218
-2.250E-13,55.039,0.225
-2.250E-13,55.077,0.225
-2.228E-13,55.126,0.223
-2.260E-13,55.148,0.226
-2.276E-13,55.167,0.228
-2.271E-13,55.208,0.227
-2.278E-13,55.240,0.228
-2.293E-13,55.282,0.229
-2.347E-13,55.308,0.235
-2.336E-13,55.325,0.234
-2.336E-13,55.332,0.234
-2.357E-13,55.331,0.236
-2.305E-13,55.333,0.231
-2.286E-13,55.333,0.229
-2.298E-13,55.335,0.230
-2.291E-13,55.334,0.229
-2.278E-13,55.342,0.228
-2.294E-13,55.351,0.229
-2.288E-13,55.412,0.229
-2.298E-13,55.477,0.230
-2.294E-13,55.515,0.229
-2.320E-13,55.522,0.232
-2.313E-13,55.536,0.231
-2.275E-13,55.549,0.228
-2.340E-13,55.555,0.234
-2.273E-13,55.561,0.227
-2.324E-13,55.564,0.232
-2.313E-13,55.575,0.231
-2.318E-13,55.597,0.232
-2.354E-13,55.622,0.235
-2.364E-13,55.648,0.236
-2.326E-13,55.663,0.233
-2.300E-13,55.693,0.230
-2.340E-13,55.745,0.234
-2.334E-13,55.823,0.233
-2.338E-13,55.916,0.234
-2.366E-13,55.960,0.237
-2.349E-13,55.970,0.235
-2.337E-13,55.980,0.234
-2.316E-13,55.983,0.232
-2.378E-13,55.983,0.238
-2.328E-13,55.988,0.233
-2.376E-13,55.983,0.238
-2.388E-13,55.984,0.239
-2.361E-13,55.984,0.236
-2.377E-13,55.982,0.238
-2.363E-13,55.983,0.236
-2.356E-13,55.968,0.236
-2.401E-13,55.982,0.240
-2.356E-13,55.983,0.236
-2.353E-13,56.020,0.235
-2.402E-13,56.038,0.240
-2.371E-13,56.055,0.237
-2.399E-13,56.077,0.240
-2.408E-13,56.098,0.241
-2.375E-13,56.127,0.237
-2.382E-13,56.151,0.238
-2.365E-13,56.167,0.236
-2.389E-13,56.178,0.239
-2.428E-13,56.199,0.243
-2.403E-13,56.225,0.240
-2.406E-13,56.234,0.241
-2.455E-13,56.258,0.246
-2.412E-13,56.278,0.241
-2.416E-13,56.295,0.242
-2.410E-13,56.326,0.241
-2.350E-13,56.346,0.235
-2.409E-13,56.357,0.241
-2.401E-13,56.375,0.240
-2.382E-13,56.384,0.238
-2.369E-13,56.396,0.237
-2.400E-13,56.402,0.240
-2.381E-13,56.422,0.238
-2.379E-13,56.437,0.238
-2.423E-13,56.448,0.242
-2.437E-13,56.472,0.244
-2.419E-13,56.483,0.242
-2.370E-13,56.504,0.237
-2.388E-13,56.503,0.239
-2.413E-13,56.523,0.241
-2.402E-13,56.532,0.240
-2.395E-13,56.542,0.240
-2.389E-13,56.545,0.239
-2.389E-13,56.552,0.239
-2.364E-13,56.563,0.236
-2.374E-13,56.564,0.237
-2.350E-13,56.580,0.235
-2.402E-13,56.601,0.240
-2.334E-13,56.639,0.233
-2.359E-13,56.663,0.236
-2.374E-13,56.667,0.237
-2.354E-13,56.696,0.235
-2.357E-13,56.719,0.236
-2.360E-13,56.752,0.236
-2.353E-13,56.808,0.235
-2.354E-13,56.846,0.235
-2.396E-13,56.882,0.240
-2.366E-13,56.908,0.237
-2.382E-13,56.933,0.238
-2.339E-13,56.967,0.234
-2.321E-13,57.012,0.232
-2.282E-13,57.043,0.228
-2.270E-13,57.073,0.227
-2.291E-13,57.106,0.229
-2.303E-13,57.134,0.230
-2.269E-13,57.162,0.227
-2.274E-13,57.185,0.227
-2.294E-13,57.197,0.229
-2.302E-13,57.207,0.230
-2.308E-13,57.234,0.231
-2.315E-13,57.250,0.232
-2.328E-13,57.279,0.233
-2.278E-13,57.308,0.228
-2.243E-13,57.367,0.224
-2.254E-13,57.405,0.225
-2.240E-13,57.437,0.224
-2.245E-13,57.476,0.224
-2.194E-13,57.526,0.219
-2.245E-13,57.568,0.225
-2.229E-13,57.596,0.223
-2.219E-13,57.623,0.222
-2.177E-13,57.658,0.218
-2.166E-13,57.696,0.217
-2.197E-13,57.728,0.220
-2.123E-13,57.769,0.212
-2.132E-13,57.824,0.213
-2.127E-13,57.875,0.213
-2.111E-13,57.912,0.211
-2.121E-13,57.945,0.212
-2.033E-13,57.964,0.203
-2.028E-13,57.986,0.203
-1.990E-13,58.014,0.199
-2.013E-13,58.044,0.201
-2.040E-13,58.088,0.204
-1.995E-13,58.119,0.200
-1.997E-13,58.138,0.200
-2.007E-13,58.160,0.201
-1.980E-13,58.181,0.198
-1.936E-13,58.225,0.194
-1.935E-13,58.255,0.193
-1.978E-13,58.277,0.198
-1.951E-13,58.287,0.195
-1.935E-13,58.299,0.194
-1.907E-13,58.317,0.191
-1.940E-13,58.334,0.194
-1.941E-13,58.355,0.194
-1.911E-13,58.392,0.191
-1.907E-13,58.421,0.191
-1.900E-13,58.436,0.190
-1.897E-13,58.453,0.190
-1.905E-13,58.484,0.191
-1.883E-13,58.511,0.188
-1.899E-13,58.562,0.190
-1.886E-13,58.602,0.189
-1.847E-13,58.617,0.185
-1.851E-13,58.625,0.185
-1.826E-13,58.644,0.183
-1.855E-13,58.675,0.185
-1.840E-13,58.698,0.184
-1.835E-13,58.721,0.184
-1.818E-13,58.731,0.182
-1.785E-13,58.734,0.179
-1.775E-13,58.740,0.178
-1.754E-13,58.734,0.175
-1.783E-13,58.740,0.178
-1.773E-13,58.739,0.177
-1.804E-13,58.747,0.180
-1.793E-13,58.769,0.179
-1.766E-13,58.822,0.177
-1.773E-13,58.926,0.177
-1.788E-13,58.974,0.179
-1.750E-13,59.001,0.175
-1.706E-13,59.021,0.171
-1.691E-13,59.056,0.169
-1.695E-13,59.078,0.169
-1.695E-13,59.114,0.169
-1.623E-13,59.138,0.162
-1.668E-13,59.161,0.167
-1.661E-13,59.197,0.166
-1.647E-13,59.227,0.165
-1.617E-13,59.244,0.162
-1.618E-13,59.246,0.162
-1.592E-13,59.278,0.159
-1.609E-13,59.301,0.161
-1.570E-13,59.328,0.157
-1.586E-13,59.345,0.159
-1.513E-13,59.383,0.151
-1.457E-13,59.426,0.146
-1.469E-13,59.452,0.147
-1.475E-13,59.467,0.148
-1.453E-13,59.478,0.145
-1.451E-13,59.487,0.145
-1.411E-13,59.507,0.141
-1.392E-13,59.536,0.139
-1.446E-13,59.569,0.145
-1.406E-13,59.601,0.141
-1.361E-13,59.626,0.136
-1.400E-13,59.648,0.140
-1.356E-13,59.670,0.136
-1.374E-13,59.687,0.137
-1.371E-13,59.703,0.137
-1.402E-13,59.711,0.140
-1.411E-13,59.735,0.141
-1.394E-13,59.751,0.139
-1.324E-13,59.780,0.132
-1.345E-13,59.827,0.134
-1.311E-13,59.849,0.131
-1.308E-13,59.865,0.131
-1.322E-13,59.872,0.132
-1.274E-13,59.877,0.127
-1.288E-13,59.900,0.129
-1.266E-13,59.921,0.127
-1.225E-13,59.930,0.122
-1.254E-13,59.957,0.125
-1.237E-13,59.993,0.124
-1.222E-13,60.016,0.122
-1.201E-13,60.036,0.120
-1.218E-13,60.061,0.122
-1.181E-13,60.093,0.118
-1.188E-13,60.124,0.119
-1.171E-13,60.159,0.117
-1.170E-13,60.191,0.117
-1.164E-13,60.220,0.116
-1.153E-13,60.245,0.115
-1.092E-13,60.262,0.109
-1.082E-13,60.261,0.108
-1.085E-13,60.257,0.109
-1.053E-13,60.257,0.105
-1.031E-13,60.252,0.103
-1.002E-13,60.260,0.100
-9.796E-14,60.257,0.098
-9.949E-14,60.268,0.099
-9.990E-14,60.298,0.100
-1.058E-13,60.331,0.106
-1.057E-13,60.369,0.106
-1.041E-13,60.387,0.104
-1.071E-13,60.406,0.107
-1.060E-13,60.449,0.106
-1.065E-13,60.485,0.106
-1.079E-13,60.514,0.108
-9.611E-14,60.580,0.096
-9.789E-14,60.627,0.098
-9.723E-14,60.646,0.097
-9.385E-14,60.676,0.094
-9.310E-14,60.699,0.093
-9.216E-14,60.726,0.092
-9.233E-14,60.770,0.092
-9.156E-14,60.797,0.092
-9.116E-14,60.812,0.091
-8.992E-14,60.853,0.090
-8.967E-14,60.882,0.090
-8.627E-14,60.899,0.086
-8.488E-14,60.913,0.085
-8.660E-14,60.933,0.087
-8.585E-14,60.952,0.086
-8.705E-14,60.971,0.087
-8.971E-14,61.009,0.090
-8.865E-14,61.041,0.089
-8.615E-14,61.072,0.086
-8.635E-14,61.098,0.086
-8.618E-14,61.134,0.086
-8.420E-14,61.167,0.084
-7.874E-14,61.196,0.079
-8.062E-14,61.219,0.081
-7.754E-14,61.256,0.078
-7.651E-14,61.283,0.077
-7.439E-14,61.295,0.074
-7.394E-14,61.314,0.074
-7.140E-14,61.314,0.071
-6.991E-14,61.331,0.070
-6.748E-14,61.348,0.067
-6.471E-14,61.372,0.065
-6.868E-14,61.427,0.069
-6.973E-14,61.499,0.070
-6.440E-14,61.535,0.064
-6.597E-14,61.549,0.066
-6.340E-14,61.561,0.063
-6.547E-14,61.587,0.065
-6.249E-14,61.619,0.062
-6.122E-14,61.661,0.061
-6.331E-14,61.701,0.063
-5.610E-14,61.741,0.056
-5.229E-14,61.766,0.052
-5.502E-14,61.802,0.055
-5.646E-14,61.833,0.056
-5.249E-14,61.851,0.052
-5.535E-14,61.877,0.055
-5.662E-14,61.901,0.057
-5.259E-14,61.930,0.053
-5.372E-14,61.956,0.054
-5.594E-14,61.988,0.056
-5.171E-14,62.017,0.052
-5.103E-14,62.049,0.051
-4.938E-14,62.080,0.049
-4.633E-14,62.105,0.046
-4.946E-14,62.131,0.049
-4.878E-14,62.152,0.049
-5.078E-14,62.153,0.051
-4.994E-14,62.153,0.050
-5.226E-14,62.157,0.052
-4.999E-14,62.157,0.050
-5.079E-14,62.158,0.051
-5.381E-14,62.157,0.054
-5.587E-14,62.194,0.056
-5.531E-14,62.265,0.055
-5.647E-14,62.309,0.056
-5.472E-14,62.333,0.055
-5.566E-14,62.385,0.056
-5.372E-14,62.439,0.054
-5.631E-14,62.461,0.056
-5.916E-14,62.477,0.059
-5.790E-14,62.492,0.058
-5.762E-14,62.521,0.058
-5.586E-14,62.555,0.056
-5.667E-14,62.585,0.057
-6.115E-14,62.603,0.061
-5.835E-14,62.609,0.058
-5.804E-14,62.638,0.058
-6.058E-14,62.662,0.061
-6.075E-14,62.692,0.061
-6.069E-14,62.745,0.061
-5.514E-14,62.802,0.055
-5.952E-14,62.811,0.060
-5.255E-14,62.863,0.053
-5.669E-14,62.884,0.057
-5.708E-14,62.918,0.057
-5.988E-14,62.977,0.060
-5.763E-14,63.043,0.058
-6.310E-14,63.095,0.063
-6.426E-14,63.146,0.064
-6.577E-14,63.183,0.066
-6.533E-14,63.228,0.065
-6.874E-14,63.258,0.069
-7.015E-14,63.283,0.070
-6.957E-14,63.322,0.070
-6.825E-14,63.359,0.068
-6.866E-14,63.399,0.069
-7.106E-14,63.434,0.071
-7.527E-14,63.456,0.075
-7.751E-14,63.481,0.078
-7.687E-14,63.510,0.077
-7.683E-14,63.539,0.077
-8.368E-14,63.558,0.084
-8.276E-14,63.581,0.083
-8.577E-14,63.597,0.086
-8.876E-14,63.612,0.089
-8.654E-14,63.611,0.087
-8.717E-14,63.616,0.087
-9.034E-14,63.615,0.090
-9.113E-14,63.619,0.091
-9.039E-14,63.615,0.090
-8.887E-14,63.616,0.089
-8.470E-14,63.616,0.085
-9.178E-14,63.611,0.092
-9.520E-14,63.616,0.095
-9.661E-14,63.631,0.097
-9.244E-14,63.656,0.092
-9.082E-14,63.686,0.091
-9.111E-14,63.745,0.091
-9.071E-14,63.810,0.091
-9.111E-14,63.866,0.091
-9.370E-14,63.916,0.094
-9.969E-14,63.965,0.100
-1.064E-13,64.010,0.106
-1.073E-13,64.048,0.107
-1.125E-13,64.095,0.113
-1.143E-13,64.134,0.114
-1.157E-13,64.157,0.116
-1.170E-13,64.186,0.117
-1.227E-13,64.209,0.123
-1.213E-13,64.228,0.121
-1.212E-13,64.262,0.121
-1.203E-13,64.302,0.120
-1.248E-13,64.337,0.125
-1.240E-13,64.364,0.124
-1.296E-13,64.419,0.130
-1.336E-13,64.478,0.134
-1.359E-13,64.508,0.136
-1.382E-13,64.524,0.138
-1.442E-13,64.535,0.144
-1.418E-13,64.550,0.142
-1.453E-13,64.575,0.145
-1.433E-13,64.591,0.143
-1.431E-13,64.608,0.143
-1.477E-13,64.644,0.148
-1.468E-13,64.676,0.147
-1.502E-13,64.693,0.150
-1.488E-13,64.713,0.149
-1.559E-13,64.731,0.156
-1.536E-13,64.751,0.154
-1.582E-13,64.780,0.158
-1.569E-13,64.802,0.157
-1.550E-13,64.810,0.155
-1.607E-13,64.818,0.161
-1.603E-13,64.823,0.160
-1.657E-13,64.823,0.166
-1.596E-13,64.823,0.160
-1.635E-13,64.824,0.164
-1.644E-13,64.824,0.164
-1.644E-13,64.866,0.164
-1.692E-13,64.944,0.169
-1.676E-13,65.021,0.168
-1.692E-13,65.094,0.169
-1.778E-13,65.147,0.178
-1.802E-13,65.192,0.180
-1.825E-13,65.248,0.183
-1.900E-13,65.300,0.190
-1.938E-13,65.341,0.194
-1.988E-13,65.360,0.199
-1.998E-13,65.375,0.200
-2.036E-13,65.393,0.204
-2.099E-13,65.407,0.210
-2.112E-13,65.440,0.211
-2.088E-13,65.492,0.209
-2.080E-13,65.533,0.208
-2.101E-13,65.556,0.210
-2.098E-13,65.575,0.210
-2.113E-13,65.579,0.211
-2.204E-13,65.580,0.220
-2.158E-13,65.586,0.216
-2.180E-13,65.608,0.218
-2.157E-13,65.667,0.216
-2.191E-13,65.724,0.219
-2.200E-13,65.765,0.220
-2.230E-13,65.847,0.223
-2.287E-13,65.911,0.229
-2.281E-13,65.990,0.228
-2.304E-13,66.052,0.230
-2.305E-13,66.084,0.231
-2.374E-13,66.125,0.237
-2.399E-13,66.159,0.240
-2.384E-13,66.192,0.238
-2.381E-13,66.218,0.238
-2.406E-13,66.264,0.241
-2.418E-13,66.305,0.242
-2.458E-13,66.327,0.246
-2.426E-13,66.337,0.243
-2.456E-13,66.375,0.246
-2.453E-13,66.442,0.245
-2.496E-13,66.486,0.250
-2.522E-13,66.532,0.252
-2.525E-13,66.575,0.253
-2.595E-13,66.602,0.260
-2.607E-13,66.624,0.261
-2.610E-13,66.653,0.261
-2.614E-13,66.697,0.261
-2.642E-13,66.726,0.264
-2.719E-13,66.756,0.272
-2.688E-13,66.793,0.269
-2.704E-13,66.828,0.270
-2.704E-13,66.854,0.270
-2.706E-13,66.873,0.271
-2.741E-13,66.899,0.274
-2.701E-13,66.903,0.270
-2.741E-13,66.914,0.274
-2.747E-13,66.930,0.275
-2.713E-13,66.960,0.271
-2.730E-13,67.002,0.273
-2.749E-13,67.024,0.275
-2.777E-13,67.035,0.278
-2.796E-13,67.064,0.280
-2.811E-13,67.091,0.281
-2.804E-13,67.103,0.280
-2.849E-13,67.108,0.285
-2.794E-13,67.109,0.279
-2.784E-13,67.109,0.278
-2.789E-13,67.109,0.279
-2.826E-13,67.110,0.283
-2.855E-13,67.110,0.285
-2.885E-13,67.120,0.289
-2.855E-13,67.181,0.286
-2.828E-13,67.265,0.283
-2.834E-13,67.320,0.283
-2.830E-13,67.342,0.283
-2.810E-13,67.390,0.281
-2.864E-13,67.456,0.286
-2.860E-13,67.485,0.286
-2.865E-13,67.501,0.287
-2.797E-13,67.514,0.280
-2.840E-13,67.520,0.284
-2.871E-13,67.523,0.287
-2.868E-13,67.527,0.287
-2.859E-13,67.527,0.286
-2.876E-13,67.527,0.288
-2.820E-13,67.525,0.282
-2.879E-13,67.526,0.288
-2.833E-13,67.537,0.283
-2.830E-13,67.605,0.283
-2.850E-13,67.651,0.285
-2.856E-13,67.682,0.286
-2.840E-13,67.752,0.284
-2.843E-13,67.804,0.284
-2.886E-13,67.837,0.289
-2.860E-13,67.887,0.286
-2.888E-13,67.954,0.289
-2.862E-13,67.999,0.286
-2.813E-13,68.056,0.281
-2.842E-13,68.081,0.284
-2.853E-13,68.109,0.285
-2.875E-13,68.128,0.288
-2.824E-13,68.155,0.282
-2.848E-13,68.176,0.285
-2.824E-13,68.192,0.282
-2.838E-13,68.211,0.284
-2.873E-13,68.243,0.287
-2.882E-13,68.311,0.288
-2.872E-13,68.351,0.287
-2.882E-13,68.369,0.288
-2.865E-13,68.392,0.286
-2.902E-13,68.421,0.290
-2.860E-13,68.453,0.286
-2.834E-13,68.488,0.283
-2.869E-13,68.521,0.287
-2.846E-13,68.555,0.285
-2.859E-13,68.591,0.286
-2.806E-13,68.616,0.281
-2.830E-13,68.636,0.283
-2.784E-13,68.660,0.278
-2.853E-13,68.694,0.285
-2.791E-13,68.727,0.279
-2.756E-13,68.754,0.276
-2.779E-13,68.777,0.278
-2.768E-13,68.821,0.277
-2.732E-13,68.878,0.273
-2.718E-13,68.902,0.272
-2.744E-13,68.921,0.274
-2.755E-13,68.941,0.275
-2.777E-13,68.964,0.278
-2.765E-13,68.981,0.277
-2.755E-13,69.010,0.276
-2.745E-13,69.045,0.275
-2.725E-13,69.086,0.273
-2.703E-13,69.132,0.270
-2.686E-13,69.184,0.269
-2.647E-13,69.220,0.265
-2.662E-13,69.248,0.266
-2.678E-13,69.286,0.268
-2.660E-13,69.313,0.266
-2.653E-13,69.344,0.265
-2.627E-13,69.379,0.263
-2.642E-13,69.400,0.264
-2.672E-13,69.423,0.267
-2.639E-13,69.441,0.264
-2.639E-13,69.470,0.264
-2.637E-13,69.510,0.264
-2.589E-13,69.533,0.259
-2.609E-13,69.560,0.261
-2.580E-13,69.622,0.258
-2.572E-13,69.649,0.257
-2.565E-13,69.655,0.256
-2.529E-13,69.649,0.253
-2.559E-13,69.644,0.256
-2.532E-13,69.645,0.253
