Current (A) Run #16;Voltage (V) Run #16;Electron current (pA) Run #16
-4.367E-12;21.774;4.367
-4.377E-12;21.793;4.377
-4.388E-12;21.806;4.388
-4.401E-12;21.823;4.401
-4.409E-12;21.856;4.409
-4.418E-12;21.871;4.418
-4.426E-12;21.901;4.426
-4.443E-12;21.926;4.443
-4.454E-12;21.960;4.454
-4.461E-12;21.955;4.461
-4.478E-12;21.970;4.478
-4.484E-12;21.979;4.484
-4.492E-12;22.000;4.492
-4.497E-12;22.012;4.497
-4.504E-12;22.008;4.504
-4.508E-12;22.017;4.508
-4.512E-12;22.030;4.512
-4.513E-12;22.027;4.513
-4.518E-12;22.030;4.518
-4.518E-12;22.015;4.518
-4.521E-12;22.016;4.521
-4.520E-12;22.016;4.520
-4.516E-12;22.037;4.516
-4.515E-12;22.014;4.515
-4.503E-12;22.012;4.503
-4.509E-12;22.008;4.509
-4.510E-12;22.012;4.510
-4.503E-12;22.013;4.503
-4.507E-12;22.015;4.507
-4.496E-12;22.014;4.496
-4.496E-12;22.012;4.496
-4.495E-12;22.014;4.495
-4.487E-12;22.013;4.487
-4.489E-12;22.014;4.489
-4.484E-12;22.013;4.484
-4.485E-12;22.014;4.485
-4.481E-12;22.012;4.481
-4.479E-12;22.013;4.479
-4.474E-12;22.013;4.474
-4.473E-12;22.011;4.473
-4.471E-12;22.011;4.471
-4.469E-12;22.011;4.469
-4.463E-12;22.014;4.463
-4.463E-12;22.019;4.463
-4.458E-12;22.013;4.458
-4.457E-12;22.014;4.457
-4.458E-12;22.014;4.458
-4.458E-12;22.013;4.458
-4.454E-12;22.015;4.454
-4.454E-12;22.012;4.454
-4.453E-12;22.013;4.453
-4.455E-12;22.026;4.455
-4.454E-12;22.013;4.454
-4.450E-12;22.014;4.450
-4.448E-12;22.014;4.448
-4.443E-12;22.013;4.443
-4.443E-12;22.010;4.443
-4.439E-12;22.015;4.439
-4.436E-12;22.014;4.436
-4.439E-12;22.014;4.439
-4.430E-12;22.014;4.430
-4.430E-12;22.013;4.430
-4.428E-12;22.012;4.428
-4.429E-12;22.014;4.429
-4.425E-12;22.013;4.425
-4.419E-12;22.015;4.419
-4.416E-12;22.015;4.416
-4.418E-12;22.007;4.418
-4.413E-12;22.024;4.413
-4.416E-12;22.052;4.416
-4.421E-12;22.072;4.421
-4.421E-12;22.093;4.421
-4.430E-12;22.114;4.430
-4.438E-12;22.136;4.438
-4.447E-12;22.154;4.447
-4.454E-12;22.175;4.454
-4.463E-12;22.199;4.463
-4.472E-12;22.222;4.472
-4.475E-12;22.247;4.475
-4.488E-12;22.272;4.488
-4.500E-12;22.292;4.500
-4.508E-12;22.307;4.508
-4.516E-12;22.318;4.516
-4.528E-12;22.331;4.528
-4.534E-12;22.346;4.534
-4.538E-12;22.361;4.538
-4.544E-12;22.373;4.544
-4.550E-12;22.396;4.550
-4.556E-12;22.425;4.556
-4.564E-12;22.444;4.564
-4.571E-12;22.469;4.571
-4.579E-12;22.487;4.579
-4.592E-12;22.501;4.592
-4.599E-12;22.519;4.599
-4.607E-12;22.528;4.607
-4.607E-12;22.537;4.607
-4.611E-12;22.551;4.611
-4.616E-12;22.560;4.616
-4.625E-12;22.573;4.625
-4.630E-12;22.577;4.630
-4.638E-12;22.584;4.638
-4.641E-12;22.591;4.641
-4.638E-12;22.610;4.638
-4.641E-12;22.651;4.641
-4.648E-12;22.680;4.648
-4.654E-12;22.723;4.654
-4.668E-12;22.766;4.668
-4.676E-12;22.798;4.676
-4.696E-12;22.824;4.696
-4.706E-12;22.858;4.706
-4.717E-12;22.882;4.717
-4.725E-12;22.898;4.725
-4.740E-12;22.902;4.740
-4.743E-12;22.907;4.743
-4.750E-12;22.912;4.750
-4.758E-12;22.937;4.758
-4.756E-12;22.959;4.756
-4.760E-12;22.978;4.760
-4.769E-12;22.990;4.769
-4.771E-12;23.000;4.771
-4.773E-12;23.001;4.773
-4.775E-12;22.988;4.775
-4.776E-12;22.995;4.776
-4.776E-12;23.001;4.776
-4.776E-12;23.007;4.776
-4.771E-12;22.996;4.771
-4.771E-12;23.000;4.771
-4.771E-12;22.994;4.771
-4.766E-12;22.991;4.766
-4.766E-12;22.991;4.766
-4.766E-12;22.992;4.766
-4.767E-12;22.989;4.767
-4.763E-12;22.988;4.763
-4.760E-12;22.992;4.760
-4.762E-12;22.992;4.762
-4.766E-12;22.982;4.766
-4.756E-12;22.991;4.756
-4.760E-12;22.991;4.760
-4.762E-12;22.995;4.762
-4.763E-12;22.992;4.763
-4.758E-12;22.996;4.758
-4.758E-12;23.009;4.758
-4.754E-12;23.017;4.754
-4.759E-12;23.018;4.759
-4.758E-12;23.025;4.758
-4.755E-12;23.032;4.755
-4.759E-12;23.036;4.759
-4.757E-12;23.037;4.757
-4.758E-12;23.038;4.758
-4.757E-12;23.029;4.757
-4.761E-12;23.037;4.761
-4.760E-12;23.048;4.760
-4.760E-12;23.040;4.760
-4.757E-12;23.039;4.757
-4.757E-12;23.028;4.757
-4.754E-12;23.033;4.754
-4.749E-12;23.033;4.749
-4.746E-12;23.026;4.746
-4.744E-12;23.041;4.744
-4.745E-12;23.034;4.745
-4.743E-12;23.027;4.743
-4.742E-12;23.030;4.742
-4.742E-12;23.030;4.742
-4.739E-12;23.029;4.739
-4.740E-12;23.030;4.740
-4.738E-12;23.019;4.738
-4.736E-12;23.029;4.736
-4.732E-12;23.030;4.732
-4.735E-12;23.029;4.735
-4.728E-12;23.029;4.728
-4.734E-12;23.027;4.734
-4.733E-12;23.030;4.733
-4.735E-12;23.028;4.735
-4.730E-12;23.029;4.730
-4.732E-12;23.028;4.732
-4.727E-12;23.029;4.727
-4.727E-12;23.030;4.727
-4.728E-12;23.030;4.728
-4.725E-12;23.034;4.725
-4.723E-12;23.029;4.723
-4.724E-12;23.033;4.724
-4.722E-12;23.029;4.722
-4.717E-12;23.029;4.717
-4.718E-12;23.021;4.718
-4.714E-12;23.030;4.714
-4.707E-12;23.029;4.707
-4.708E-12;23.029;4.708
-4.705E-12;23.030;4.705
-4.708E-12;23.033;4.708
-4.707E-12;23.029;4.707
-4.705E-12;23.030;4.705
-4.702E-12;23.031;4.702
-4.699E-12;23.029;4.699
-4.700E-12;23.033;4.700
-4.696E-12;23.032;4.696
-4.699E-12;23.029;4.699
-4.697E-12;23.030;4.697
-4.695E-12;23.030;4.695
-4.693E-12;23.029;4.693
-4.693E-12;23.028;4.693
-4.688E-12;23.028;4.688
-4.689E-12;23.026;4.689
-4.686E-12;23.021;4.686
-4.685E-12;23.024;4.685
-4.683E-12;23.028;4.683
-4.677E-12;23.029;4.677
-4.678E-12;23.030;4.678
-4.677E-12;23.027;4.677
-4.682E-12;23.027;4.682
-4.679E-12;23.030;4.679
-4.674E-12;23.031;4.674
-4.669E-12;23.031;4.669
-4.669E-12;23.029;4.669
-4.674E-12;23.028;4.674
-4.675E-12;23.029;4.675
-4.671E-12;23.029;4.671
-4.665E-12;23.033;4.665
-4.670E-12;23.024;4.670
-4.666E-12;23.033;4.666
-4.667E-12;23.033;4.667
-4.668E-12;23.039;4.668
-4.667E-12;23.038;4.667
-4.665E-12;23.039;4.665
-4.662E-12;23.042;4.662
-4.654E-12;23.043;4.654
-4.658E-12;23.042;4.658
-4.657E-12;23.044;4.657
-4.657E-12;23.043;4.657
-4.658E-12;23.042;4.658
-4.661E-12;23.045;4.661
-4.664E-12;23.045;4.664
-4.661E-12;23.047;4.661
-4.656E-12;23.046;4.656
-4.659E-12;23.047;4.659
-4.657E-12;23.046;4.657
-4.655E-12;23.049;4.655
-4.655E-12;23.075;4.655
-4.655E-12;23.105;4.655
-4.658E-12;23.132;4.658
-4.662E-12;23.151;4.662
-4.667E-12;23.173;4.667
-4.670E-12;23.193;4.670
-4.675E-12;23.202;4.675
-4.679E-12;23.223;4.679
-4.683E-12;23.242;4.683
-4.685E-12;23.261;4.685
-4.693E-12;23.302;4.693
-4.695E-12;23.347;4.695
-4.706E-12;23.394;4.706
-4.711E-12;23.416;4.711
-4.714E-12;23.444;4.714
-4.717E-12;23.509;4.717
-4.730E-12;23.605;4.730
-4.739E-12;23.676;4.739
-4.752E-12;23.723;4.752
-4.764E-12;23.769;4.764
-4.778E-12;23.802;4.778
-4.784E-12;23.818;4.784
-4.795E-12;23.830;4.795
-4.802E-12;23.839;4.802
-4.805E-12;23.842;4.805
-4.810E-12;23.840;4.810
-4.814E-12;23.847;4.814
-4.821E-12;23.868;4.821
-4.819E-12;23.932;4.819
-4.819E-12;23.981;4.819
-4.821E-12;24.002;4.821
-4.827E-12;24.009;4.827
-4.830E-12;24.011;4.830
-4.836E-12;24.013;4.836
-4.838E-12;24.012;4.838
-4.834E-12;24.014;4.834
-4.837E-12;24.013;4.837
-4.837E-12;24.011;4.837
-4.837E-12;24.013;4.837
-4.844E-12;24.011;4.844
-4.836E-12;24.022;4.836
-4.838E-12;24.015;4.838
-4.835E-12;24.004;4.835
-4.837E-12;24.014;4.837
-4.836E-12;24.013;4.836
-4.836E-12;24.008;4.836
-4.832E-12;24.013;4.832
-4.836E-12;24.015;4.836
-4.834E-12;24.013;4.834
-4.834E-12;24.014;4.834
-4.834E-12;24.012;4.834
-4.832E-12;24.014;4.832
-4.836E-12;24.014;4.836
-4.835E-12;24.013;4.835
-4.831E-12;24.013;4.831
-4.828E-12;24.004;4.828
-4.830E-12;24.014;4.830
-4.833E-12;24.005;4.833
-4.833E-12;24.012;4.833
-4.827E-12;24.013;4.827
-4.828E-12;24.011;4.828
-4.831E-12;24.014;4.831
-4.828E-12;24.013;4.828
-4.826E-12;24.013;4.826
-4.833E-12;24.012;4.833
-4.827E-12;24.013;4.827
-4.828E-12;24.012;4.828
-4.827E-12;23.999;4.827
-4.831E-12;24.013;4.831
-4.827E-12;24.014;4.827
-4.824E-12;24.016;4.824
-4.824E-12;24.013;4.824
-4.821E-12;24.014;4.821
-4.822E-12;24.015;4.822
-4.820E-12;24.014;4.820
-4.819E-12;24.020;4.819
-4.819E-12;24.015;4.819
-4.820E-12;24.015;4.820
-4.816E-12;24.011;4.816
-4.819E-12;24.014;4.819
-4.818E-12;24.015;4.818
-4.820E-12;24.013;4.820
-4.823E-12;24.015;4.823
-4.824E-12;24.021;4.824
-4.824E-12;24.015;4.824
-4.824E-12;24.013;4.824
-4.824E-12;24.014;4.824
-4.824E-12;24.014;4.824
-4.818E-12;24.014;4.818
-4.821E-12;24.015;4.821
-4.821E-12;24.014;4.821
-4.819E-12;24.016;4.819
-4.815E-12;24.019;4.815
-4.815E-12;24.041;4.815
-4.820E-12;24.070;4.820
-4.819E-12;24.099;4.819
-4.823E-12;24.137;4.823
-4.819E-12;24.171;4.819
-4.816E-12;24.206;4.816
-4.822E-12;24.235;4.822
-4.824E-12;24.272;4.824
-4.821E-12;24.321;4.821
-4.832E-12;24.405;4.832
-4.827E-12;24.481;4.827
-4.832E-12;24.538;4.832
-4.833E-12;24.570;4.833
-4.832E-12;24.588;4.832
-4.833E-12;24.620;4.833
-4.834E-12;24.655;4.834
-4.831E-12;24.674;4.831
-4.830E-12;24.693;4.830
-4.830E-12;24.706;4.830
-4.836E-12;24.711;4.836
-4.834E-12;24.722;4.834
-4.836E-12;24.740;4.836
-4.835E-12;24.771;4.835
-4.842E-12;24.799;4.842
-4.839E-12;24.827;4.839
-4.841E-12;24.854;4.841
-4.838E-12;24.867;4.838
-4.831E-12;24.881;4.831
-4.835E-12;24.897;4.835
-4.832E-12;24.907;4.832
-4.829E-12;24.917;4.829
-4.829E-12;24.922;4.829
-4.827E-12;24.923;4.827
-4.824E-12;24.923;4.824
-4.825E-12;24.924;4.825
-4.824E-12;24.926;4.824
-4.823E-12;24.926;4.823
-4.830E-12;24.938;4.830
-4.830E-12;24.953;4.830
-4.827E-12;24.962;4.827
-4.821E-12;24.967;4.821
-4.822E-12;24.963;4.822
-4.819E-12;24.968;4.819
-4.825E-12;24.968;4.825
-4.825E-12;24.975;4.825
-4.823E-12;24.985;4.823
-4.825E-12;25.008;4.825
-4.827E-12;25.033;4.827
-4.823E-12;25.046;4.823
-4.822E-12;25.053;4.822
-4.818E-12;25.051;4.818
-4.816E-12;25.056;4.816
-4.818E-12;25.057;4.818
-4.818E-12;25.057;4.818
-4.822E-12;25.058;4.822
-4.823E-12;25.058;4.823
-4.823E-12;25.057;4.823
-4.826E-12;25.058;4.826
-4.825E-12;25.057;4.825
-4.826E-12;25.056;4.826
-4.823E-12;25.057;4.823
-4.828E-12;25.057;4.828
-4.823E-12;25.059;4.823
-4.824E-12;25.051;4.824
-4.826E-12;25.057;4.826
-4.828E-12;25.057;4.828
-4.829E-12;25.057;4.829
-4.826E-12;25.057;4.826
-4.831E-12;25.057;4.831
-4.827E-12;25.057;4.827
-4.826E-12;25.058;4.826
-4.827E-12;25.058;4.827
-4.829E-12;25.056;4.829
-4.831E-12;25.057;4.831
-4.829E-12;25.065;4.829
-4.826E-12;25.057;4.826
-4.828E-12;25.064;4.828
-4.831E-12;25.057;4.831
-4.829E-12;25.055;4.829
-4.831E-12;25.052;4.831
-4.824E-12;25.058;4.824
-4.829E-12;25.055;4.829
-4.833E-12;25.056;4.833
-4.829E-12;25.058;4.829
-4.827E-12;25.056;4.827
-4.831E-12;25.061;4.831
-4.831E-12;25.057;4.831
-4.831E-12;25.065;4.831
-4.829E-12;25.057;4.829
-4.833E-12;25.056;4.833
-4.832E-12;25.058;4.832
-4.834E-12;25.055;4.834
-4.833E-12;25.056;4.833
-4.835E-12;25.055;4.835
-4.840E-12;25.057;4.840
-4.844E-12;25.059;4.844
-4.841E-12;25.057;4.841
-4.844E-12;25.050;4.844
-4.844E-12;25.056;4.844
-4.844E-12;25.056;4.844
-4.841E-12;25.056;4.841
-4.841E-12;25.059;4.841
-4.841E-12;25.063;4.841
-4.842E-12;25.057;4.842
-4.845E-12;25.060;4.845
-4.847E-12;25.056;4.847
-4.850E-12;25.057;4.850
-4.852E-12;25.057;4.852
-4.853E-12;25.059;4.853
-4.854E-12;25.066;4.854
-4.852E-12;25.047;4.852
-4.857E-12;25.053;4.857
-4.855E-12;25.060;4.855
-4.857E-12;25.058;4.857
-4.860E-12;25.056;4.860
-4.861E-12;25.064;4.861
-4.859E-12;25.056;4.859
-4.861E-12;25.053;4.861
-4.858E-12;25.057;4.858
-4.864E-12;25.060;4.864
-4.860E-12;25.058;4.860
-4.864E-12;25.054;4.864
-4.862E-12;25.062;4.862
-4.859E-12;25.055;4.859
-4.862E-12;25.057;4.862
-4.857E-12;25.060;4.857
-4.858E-12;25.055;4.858
-4.859E-12;25.058;4.859
-4.862E-12;25.056;4.862
-4.866E-12;25.057;4.866
-4.865E-12;25.058;4.865
-4.865E-12;25.057;4.865
-4.869E-12;25.057;4.869
-4.868E-12;25.057;4.868
-4.865E-12;25.056;4.865
-4.861E-12;25.060;4.861
-4.862E-12;25.058;4.862
-4.863E-12;25.057;4.863
-4.864E-12;25.056;4.864
-4.865E-12;25.059;4.865
-4.861E-12;25.056;4.861
-4.861E-12;25.056;4.861
-4.861E-12;25.048;4.861
-4.863E-12;25.058;4.863
-4.862E-12;25.061;4.862
-4.863E-12;25.059;4.863
-4.867E-12;25.055;4.867
-4.864E-12;25.062;4.864
-4.866E-12;25.060;4.866
-4.865E-12;25.098;4.865
-4.862E-12;25.117;4.862
-4.862E-12;25.168;4.862
-4.860E-12;25.200;4.860
-4.860E-12;25.245;4.860
-4.851E-12;25.293;4.851
-4.847E-12;25.318;4.847
-4.843E-12;25.335;4.843
-4.841E-12;25.350;4.841
-4.834E-12;25.359;4.834
-4.832E-12;25.365;4.832
-4.833E-12;25.379;4.833
-4.828E-12;25.428;4.828
-4.826E-12;25.480;4.826
-4.824E-12;25.505;4.824
-4.816E-12;25.546;4.816
-4.814E-12;25.587;4.814
-4.809E-12;25.629;4.809
-4.802E-12;25.640;4.802
-4.791E-12;25.651;4.791
-4.793E-12;25.675;4.793
-4.790E-12;25.704;4.790
-4.781E-12;25.725;4.781
-4.784E-12;25.756;4.784
-4.771E-12;25.783;4.771
-4.774E-12;25.804;4.774
-4.771E-12;25.829;4.771
-4.764E-12;25.863;4.764
-4.759E-12;25.910;4.759
-4.755E-12;25.947;4.755
-4.742E-12;25.988;4.742
-4.735E-12;26.004;4.735
-4.728E-12;26.023;4.728
-4.724E-12;26.042;4.724
-4.715E-12;26.057;4.715
-4.711E-12;26.064;4.711
-4.708E-12;26.076;4.708
-4.701E-12;26.069;4.701
-4.699E-12;26.066;4.699
-4.705E-12;26.070;4.705
-4.707E-12;26.073;4.707
-4.705E-12;26.071;4.705
-4.705E-12;26.068;4.705
-4.708E-12;26.068;4.708
-4.712E-12;26.070;4.712
-4.711E-12;26.070;4.711
-4.714E-12;26.071;4.714
-4.714E-12;26.071;4.714
-4.711E-12;26.070;4.711
-4.716E-12;26.069;4.716
-4.716E-12;26.069;4.716
-4.718E-12;26.069;4.718
-4.720E-12;26.070;4.720
-4.719E-12;26.070;4.719
-4.725E-12;26.068;4.725
-4.726E-12;26.068;4.726
-4.727E-12;26.070;4.727
-4.730E-12;26.060;4.730
-4.734E-12;26.067;4.734
-4.732E-12;26.068;4.732
-4.736E-12;26.069;4.736
-4.741E-12;26.068;4.741
-4.739E-12;26.069;4.739
-4.739E-12;26.071;4.739
-4.741E-12;26.067;4.741
-4.744E-12;26.069;4.744
-4.745E-12;26.069;4.745
-4.745E-12;26.069;4.745
-4.744E-12;26.070;4.744
-4.750E-12;26.068;4.750
-4.748E-12;26.069;4.748
-4.747E-12;26.067;4.747
-4.751E-12;26.068;4.751
-4.749E-12;26.070;4.749
-4.756E-12;26.067;4.756
-4.755E-12;26.068;4.755
-4.757E-12;26.069;4.757
-4.756E-12;26.070;4.756
-4.753E-12;26.070;4.753
-4.755E-12;26.068;4.755
-4.755E-12;26.069;4.755
-4.756E-12;26.069;4.756
-4.756E-12;26.067;4.756
-4.760E-12;26.072;4.760
-4.758E-12;26.069;4.758
-4.757E-12;26.066;4.757
-4.762E-12;26.068;4.762
-4.760E-12;26.069;4.760
-4.760E-12;26.067;4.760
-4.762E-12;26.067;4.762
-4.763E-12;26.060;4.763
-4.763E-12;26.069;4.763
-4.763E-12;26.066;4.763
-4.764E-12;26.069;4.764
-4.767E-12;26.061;4.767
-4.767E-12;26.069;4.767
-4.765E-12;26.068;4.765
-4.772E-12;26.068;4.772
-4.771E-12;26.070;4.771
-4.769E-12;26.066;4.769
-4.772E-12;26.070;4.772
-4.775E-12;26.070;4.775
-4.770E-12;26.067;4.770
-4.775E-12;26.068;4.775
-4.778E-12;26.070;4.778
-4.781E-12;26.073;4.781
-4.778E-12;26.069;4.778
-4.779E-12;26.068;4.779
-4.781E-12;26.065;4.781
-4.782E-12;26.070;4.782
-4.777E-12;26.068;4.777
-4.776E-12;26.065;4.776
-4.778E-12;26.069;4.778
-4.783E-12;26.068;4.783
-4.778E-12;26.068;4.778
-4.781E-12;26.069;4.781
-4.778E-12;26.067;4.778
-4.783E-12;26.068;4.783
-4.780E-12;26.069;4.780
-4.786E-12;26.068;4.786
-4.784E-12;26.069;4.784
-4.782E-12;26.069;4.782
-4.789E-12;26.068;4.789
-4.793E-12;26.069;4.793
-4.796E-12;26.068;4.796
-4.795E-12;26.069;4.795
-4.790E-12;26.067;4.790
-4.791E-12;26.073;4.791
-4.788E-12;26.060;4.788
-4.794E-12;26.067;4.794
-4.793E-12;26.067;4.793
-4.798E-12;26.061;4.798
-4.795E-12;26.082;4.795
-4.795E-12;26.109;4.795
-4.788E-12;26.138;4.788
-4.781E-12;26.166;4.781
-4.784E-12;26.198;4.784
-4.779E-12;26.238;4.779
-4.773E-12;26.274;4.773
-4.765E-12;26.315;4.765
-4.756E-12;26.346;4.756
-4.744E-12;26.375;4.744
-4.736E-12;26.412;4.736
-4.731E-12;26.459;4.731
-4.723E-12;26.490;4.723
-4.713E-12;26.519;4.713
-4.706E-12;26.545;4.706
-4.700E-12;26.558;4.700
-4.689E-12;26.564;4.689
-4.688E-12;26.578;4.688
-4.678E-12;26.591;4.678
-4.683E-12;26.605;4.683
-4.675E-12;26.631;4.675
-4.674E-12;26.659;4.674
-4.673E-12;26.680;4.673
-4.668E-12;26.703;4.668
-4.663E-12;26.714;4.663
-4.664E-12;26.736;4.664
-4.658E-12;26.751;4.658
-4.655E-12;26.766;4.655
-4.656E-12;26.777;4.656
-4.655E-12;26.784;4.655
-4.650E-12;26.789;4.650
-4.652E-12;26.788;4.652
-4.644E-12;26.802;4.644
-4.644E-12;26.849;4.644
-4.641E-12;26.907;4.641
-4.638E-12;26.949;4.638
-4.633E-12;26.999;4.633
-4.628E-12;27.016;4.628
-4.623E-12;27.026;4.623
-4.622E-12;27.030;4.622
-4.614E-12;27.031;4.614
-4.615E-12;27.028;4.615
-4.612E-12;27.017;4.612
-4.616E-12;27.028;4.616
-4.618E-12;27.028;4.618
-4.622E-12;27.028;4.622
-4.621E-12;27.029;4.621
-4.621E-12;27.027;4.621
-4.625E-12;27.028;4.625
-4.632E-12;27.028;4.632
-4.634E-12;27.035;4.634
-4.634E-12;27.027;4.634
-4.635E-12;27.026;4.635
-4.637E-12;27.027;4.637
-4.637E-12;27.027;4.637
-4.640E-12;27.027;4.640
-4.642E-12;27.028;4.642
-4.646E-12;27.027;4.646
-4.646E-12;27.027;4.646
-4.651E-12;27.028;4.651
-4.650E-12;27.027;4.650
-4.654E-12;27.028;4.654
-4.653E-12;27.027;4.653
-4.659E-12;27.028;4.659
-4.660E-12;27.037;4.660
-4.668E-12;27.029;4.668
-4.663E-12;27.027;4.663
-4.669E-12;27.025;4.669
-4.665E-12;27.029;4.665
-4.671E-12;27.028;4.671
-4.671E-12;27.028;4.671
-4.674E-12;27.027;4.674
-4.672E-12;27.027;4.672
-4.680E-12;27.028;4.680
-4.683E-12;27.028;4.683
-4.686E-12;27.027;4.686
-4.685E-12;27.027;4.685
-4.688E-12;27.025;4.688
-4.688E-12;27.027;4.688
-4.693E-12;27.027;4.693
-4.694E-12;27.027;4.694
-4.693E-12;27.027;4.693
-4.699E-12;27.035;4.699
-4.704E-12;27.028;4.704
-4.710E-12;27.028;4.710
-4.705E-12;27.027;4.705
-4.705E-12;27.027;4.705
-4.708E-12;27.027;4.708
-4.711E-12;27.027;4.711
-4.708E-12;27.027;4.708
-4.711E-12;27.028;4.711
-4.712E-12;27.026;4.712
-4.714E-12;27.027;4.714
-4.715E-12;27.028;4.715
-4.717E-12;27.028;4.717
-4.715E-12;27.027;4.715
-4.714E-12;27.027;4.714
-4.718E-12;27.027;4.718
-4.721E-12;27.039;4.721
-4.725E-12;27.029;4.725
-4.723E-12;27.028;4.723
-4.729E-12;27.025;4.729
-4.729E-12;27.028;4.729
-4.730E-12;27.028;4.730
-4.733E-12;27.028;4.733
-4.731E-12;27.029;4.731
-4.729E-12;27.027;4.729
-4.727E-12;27.029;4.727
-4.732E-12;27.028;4.732
-4.730E-12;27.027;4.730
-4.736E-12;27.027;4.736
-4.732E-12;27.029;4.732
-4.737E-12;27.031;4.737
-4.735E-12;27.028;4.735
-4.738E-12;27.010;4.738
-4.743E-12;27.028;4.743
-4.742E-12;27.027;4.742
-4.746E-12;27.022;4.746
-4.746E-12;27.029;4.746
-4.745E-12;27.029;4.745
-4.753E-12;27.029;4.753
-4.751E-12;27.040;4.751
-4.751E-12;27.029;4.751
-4.756E-12;27.028;4.756
-4.755E-12;27.027;4.755
-4.758E-12;27.027;4.758
-4.761E-12;27.033;4.761
-4.764E-12;27.075;4.764
-4.763E-12;27.125;4.763
-4.754E-12;27.184;4.754
-4.753E-12;27.246;4.753
-4.747E-12;27.302;4.747
-4.743E-12;27.345;4.743
-4.742E-12;27.375;4.742
-4.736E-12;27.397;4.736
-4.741E-12;27.408;4.741
-4.735E-12;27.421;4.735
-4.736E-12;27.431;4.736
-4.736E-12;27.457;4.736
-4.737E-12;27.485;4.737
-4.741E-12;27.504;4.741
-4.742E-12;27.525;4.742
-4.741E-12;27.540;4.741
-4.740E-12;27.549;4.740
-4.749E-12;27.550;4.749
-4.750E-12;27.552;4.750
-4.752E-12;27.568;4.752
-4.754E-12;27.606;4.754
-4.759E-12;27.645;4.759
-4.760E-12;27.661;4.760
-4.761E-12;27.668;4.761
-4.766E-12;27.677;4.766
-4.772E-12;27.687;4.772
-4.772E-12;27.701;4.772
-4.774E-12;27.706;4.774
-4.781E-12;27.710;4.781
-4.778E-12;27.731;4.778
-4.780E-12;27.757;4.780
-4.786E-12;27.784;4.786
-4.793E-12;27.804;4.793
-4.791E-12;27.821;4.791
-4.800E-12;27.836;4.800
-4.806E-12;27.849;4.806
-4.808E-12;27.852;4.808
-4.815E-12;27.858;4.815
-4.821E-12;27.866;4.821
-4.826E-12;27.873;4.826
-4.832E-12;27.880;4.832
-4.837E-12;27.891;4.837
-4.845E-12;27.893;4.845
-4.846E-12;27.893;4.846
-4.851E-12;27.897;4.851
-4.851E-12;27.891;4.851
-4.851E-12;27.897;4.851
-4.851E-12;27.896;4.851
-4.857E-12;27.903;4.857
-4.861E-12;27.931;4.861
-4.863E-12;27.951;4.863
-4.873E-12;27.959;4.873
-4.877E-12;27.958;4.877
-4.882E-12;27.964;4.882
-4.885E-12;27.962;4.885
-4.888E-12;27.962;4.888
-4.895E-12;27.962;4.895
-4.896E-12;27.971;4.896
-4.900E-12;28.008;4.900
-4.901E-12;28.037;4.901
-4.912E-12;28.050;4.912
-4.916E-12;28.055;4.916
-4.925E-12;28.059;4.925
-4.928E-12;28.058;4.928
-4.932E-12;28.059;4.932
-4.938E-12;28.059;4.938
-4.943E-12;28.048;4.943
-4.946E-12;28.058;4.946
-4.951E-12;28.051;4.951
-4.954E-12;28.052;4.954
-4.952E-12;28.058;4.952
-4.958E-12;28.057;4.958
-4.961E-12;28.056;4.961
-4.961E-12;28.058;4.961
-4.966E-12;28.057;4.966
-4.969E-12;28.054;4.969
-4.970E-12;28.058;4.970
-4.974E-12;28.057;4.974
-4.977E-12;28.059;4.977
-4.974E-12;28.061;4.974
-4.984E-12;28.057;4.984
-4.979E-12;28.053;4.979
-4.984E-12;28.058;4.984
-4.988E-12;28.059;4.988
-4.988E-12;28.065;4.988
-4.990E-12;28.059;4.990
-4.996E-12;28.057;4.996
-5.000E-12;28.058;5.000
-5.001E-12;28.057;5.001
-5.006E-12;28.058;5.006
-5.003E-12;28.059;5.003
-5.007E-12;28.058;5.007
-5.010E-12;28.057;5.010
-5.011E-12;28.058;5.011
-5.009E-12;28.058;5.009
-5.012E-12;28.058;5.012
-5.013E-12;28.058;5.013
-5.011E-12;28.059;5.011
-5.013E-12;28.056;5.013
-5.013E-12;28.058;5.013
-5.020E-12;28.059;5.020
-5.023E-12;28.057;5.023
-5.024E-12;28.058;5.024
-5.025E-12;28.058;5.025
-5.026E-12;28.061;5.026
-5.025E-12;28.062;5.025
-5.031E-12;28.061;5.031
-5.036E-12;28.060;5.036
-5.032E-12;28.059;5.032
-5.036E-12;28.058;5.036
-5.040E-12;28.057;5.040
-5.039E-12;28.056;5.039
-5.042E-12;28.058;5.042
-5.044E-12;28.064;5.044
-5.045E-12;28.057;5.045
-5.050E-12;28.056;5.050
-5.054E-12;28.056;5.054
-5.055E-12;28.059;5.055
-5.054E-12;28.081;5.054
-5.059E-12;28.130;5.059
-5.066E-12;28.208;5.066
-5.077E-12;28.280;5.077
-5.098E-12;28.349;5.098
-5.122E-12;28.415;5.122
-5.150E-12;28.468;5.150
-5.187E-12;28.504;5.187
-5.222E-12;28.518;5.222
-5.244E-12;28.545;5.244
-5.265E-12;28.577;5.265
-5.287E-12;28.599;5.287
-5.310E-12;28.623;5.310
-5.329E-12;28.662;5.329
-5.354E-12;28.702;5.354
-5.380E-12;28.738;5.380
-5.407E-12;28.766;5.407
